,id,host_id,neighbourhood_group,neighbourhood,room_type,price,latitude,longitude,minimum_nights,number_of_reviews,availability_365,host_name
14900,38447116,293087556,Carabanchel,San Isidro,Entire home/apt,75,40.39455,-3.7225099999999998,2,18,266,Juan
14901,38449139,39369244,Arganzuela,Palos de Moguer,Private room,36,40.40603,-3.6924099999999997,2,32,0,Alberto
14902,38452548,172663427,Carabanchel,Comillas,Private room,18,40.39411,-3.71044,1,5,178,Laura
14903,38454233,116587510,Tetuán,Castillejos,Entire home/apt,105,40.45756,-3.69434,4,1,22,Montse
14904,38454516,293146226,Moncloa - Aravaca,Valdezarza,Entire home/apt,59,40.46542,-3.71906,1,41,155,Carmen
14905,38456747,12009876,Retiro,Pacífico,Private room,50,40.40441,-3.68221,1,9,0,Pablo
14906,38460688,293224410,Latina,Aguilas,Private room,80,40.37617,-3.76307,1,0,365,Manu
14907,38470623,134535209,Vicálvaro,Casco Histórico de Vicálvaro,Private room,20,40.39887,-3.6063699999999996,1,1,180,Irene
14908,38471356,293206094,Carabanchel,Vista Alegre,Entire home/apt,60,40.389990000000004,-3.74335,8,0,365,Lenin
14909,38472428,194341278,Centro,Justicia,Private room,30,40.422779999999996,-3.69757,1,24,0,José Miguel
14910,38473874,293319453,Centro,Embajadores,Entire home/apt,71,40.41173,-3.6998800000000003,3,10,0,Re'Em
14911,38474210,23649429,Centro,Palacio,Entire home/apt,70,40.412409999999994,-3.7098800000000005,3,7,90,Moises
14912,38477558,5700613,Centro,Palacio,Entire home/apt,71,40.419990000000006,-3.71355,7,16,167,Andres
14913,38478288,4599639,Chamberí,Rios Rosas,Entire home/apt,230,40.44103,-3.69458,3,3,337,Allô
14914,38479567,67000475,Centro,Universidad,Shared room,23,40.420190000000005,-3.70341,1,0,344,Far Home
14915,38480084,293390416,Moratalaz,Fontarrón,Private room,55,40.40065,-3.64645,2,1,0,Griselda
14916,38481693,241060658,Centro,Sol,Private room,47,40.419059999999995,-3.70364,1,35,359,Clément
14917,38481695,8305342,Centro,Palacio,Entire home/apt,90,40.41752,-3.7094099999999997,2,11,89,Isabelle
14918,38482615,293437326,Latina,Puerta del Angel,Private room,90,40.40663,-3.7378099999999996,1,0,365,James
14919,38486116,164769961,Tetuán,Castillejos,Entire home/apt,40,40.45738,-3.6934699999999996,10,1,0,William
14920,38487185,4892618,Arganzuela,Acacias,Private room,26,40.403,-3.70195,2,0,35,Eva
14921,38489965,186296750,Fuencarral - El Pardo,Peñagrande,Entire home/apt,52,40.48337,-3.7197699999999996,2,22,52,Julio Ernesto
14922,38499809,102947901,Centro,Embajadores,Entire home/apt,102,40.410990000000005,-3.7075699999999996,1,2,363,Claudia
14923,38500236,67000475,Centro,Sol,Entire home/apt,76,40.41961,-3.7030199999999995,1,0,238,Far Home
14924,38501196,3024964,Fuencarral - El Pardo,Valverde,Entire home/apt,89,40.50275,-3.6918,1,0,0,Elvira
14925,38503938,102947901,Centro,Palacio,Entire home/apt,114,40.41072,-3.70909,1,3,346,Claudia
14926,38504383,278410152,Tetuán,Berruguete,Private room,22,40.4593,-3.70148,90,2,363,"Green Solid, S.L."
14927,38504914,292517921,Chamberí,Rios Rosas,Entire home/apt,66,40.44109,-3.69846,3,17,127,Marina Y Jose Luis
14928,38505613,40877988,Centro,Sol,Entire home/apt,60,40.41415,-3.70644,2,31,294,Raul
14929,38505801,4817785,Centro,Palacio,Shared room,14,40.42163,-3.70929,1,3,303,Mucho
14930,38505834,4817785,Centro,Universidad,Shared room,16,40.422740000000005,-3.7084099999999998,1,0,237,Mucho
14931,38507545,8244614,Carabanchel,Comillas,Entire home/apt,126,40.39649,-3.71328,3,12,0,Mad About You
14932,38511467,58062580,Ciudad Lineal,Costillares,Private room,90,40.483290000000004,-3.6665400000000004,1,0,178,Álvaro
14933,38513316,292220889,Centro,Embajadores,Private room,33,40.4089,-3.7061300000000004,2,7,365,Miguel
14934,38514699,102828122,Hortaleza,Canillas,Private room,26,40.46474,-3.63355,1,7,0,Sandra
14935,38518053,293747666,Carabanchel,Buenavista,Private room,22,40.36405,-3.7614199999999998,1,3,0,Will
14936,38522907,170056589,Chamartín,Hispanoamérica,Entire home/apt,189,40.4558,-3.67458,4,5,0,Helga
14937,38528291,1855928,Barajas,Timón,Private room,50,40.46948,-3.5931699999999998,3,4,90,Raquel
14938,38536306,110754611,Carabanchel,Comillas,Private room,35,40.391090000000005,-3.7115199999999997,2,10,178,Miriam
14939,38536339,4599639,Centro,Cortes,Entire home/apt,104,40.41223,-3.69585,28,3,72,Allô
14940,38538129,183871487,Centro,Cortes,Private room,81,40.41,-3.6939800000000003,1,0,365,SLEEP´N Atocha
14941,38539338,283942777,Centro,Sol,Entire home/apt,189,40.417640000000006,-3.7083199999999996,1,0,180,New Point Ópera
14942,38539968,293946307,Carabanchel,Opañel,Entire home/apt,75,40.3895,-3.7300400000000002,10,0,179,Romulo
14943,38540008,214240720,Salamanca,Lista,Entire home/apt,61,40.432790000000004,-3.67538,2,7,9,Itziar
14944,38542554,14032635,Moncloa - Aravaca,Valdezarza,Entire home/apt,175,40.46028,-3.7115099999999996,1,1,365,Carlos
14945,38543921,8244614,Carabanchel,Comillas,Entire home/apt,63,40.39485,-3.7118800000000003,3,1,0,Mad About You
14946,38544605,42044699,Centro,Embajadores,Private room,30,40.41261,-3.7064699999999995,1,24,90,Valentina
14947,38544854,159761700,Arganzuela,Chopera,Entire home/apt,75,40.39768,-3.70076,1,14,79,Daniela
14948,38545112,294032366,Retiro,Pacífico,Entire home/apt,48,40.406259999999996,-3.6756699999999998,3,18,364,Marina
14949,38545935,42452484,Carabanchel,Comillas,Private room,35,40.39087,-3.71087,1,1,0,Victor
14950,38547602,24193725,Chamberí,Gaztambide,Private room,31,40.43398,-3.7153300000000002,1,7,0,Deysin
14951,38548793,220103569,Centro,Embajadores,Entire home/apt,87,40.40821,-3.7039400000000002,7,8,0,MadreamsRent
14952,38559055,107141654,Centro,Palacio,Entire home/apt,76,40.42071,-3.70678,3,40,51,Leeways
14953,38561368,283942777,Centro,Palacio,Entire home/apt,306,40.41624,-3.7087,1,0,180,New Point Ópera
14954,38561585,4817785,Centro,Palacio,Private room,37,40.42151,-3.70879,1,0,306,Mucho
14955,38561598,4817785,Centro,Palacio,Private room,38,40.42171,-3.7101300000000004,1,0,250,Mucho
14956,38562208,4817785,Centro,Palacio,Entire home/apt,78,40.422579999999996,-3.70971,1,0,20,Mucho
14957,38562327,37918137,Centro,Justicia,Entire home/apt,38,40.42543,-3.6974199999999997,2,7,340,Diana
14958,38564653,105708985,Centro,Sol,Entire home/apt,32,40.41607,-3.7019699999999998,5,14,342,Rafael
14959,38565584,41177866,Centro,Embajadores,Private room,38,40.40976,-3.7010400000000003,1,6,365,Rubi
14960,38573071,249472955,Centro,Cortes,Entire home/apt,100,40.41438,-3.7013,2,5,365,Ricardo
14961,38575707,246587339,Centro,Universidad,Entire home/apt,39,40.4223,-3.70695,2,15,88,Miki
14962,38575866,275853076,Fuencarral - El Pardo,Valverde,Private room,20,40.49329,-3.68497,1,1,0,Resty
14963,38576001,294336258,Fuencarral - El Pardo,El Goloso,Private room,45,40.512209999999996,-3.69211,1,0,0,Ana
14964,38578694,1718898,Centro,Embajadores,Private room,50,40.40842,-3.7019599999999997,2,1,89,Hector
14965,38581379,294400528,Puente de Vallecas,Palomeras Sureste,Private room,60,40.38157,-3.64506,1,1,364,Shehab
14966,38582995,128012704,Villaverde,Los Rosales,Shared room,12,40.35113,-3.6853,1,1,0,Laura
14967,38583904,294424958,Fuencarral - El Pardo,Pilar,Private room,23,40.47661,-3.7101900000000003,1,7,357,Erika
14968,38587422,294453872,Tetuán,Cuatro Caminos,Private room,51,40.452659999999995,-3.70075,1,2,179,Hostal Falfes
14969,38591821,188699341,Retiro,Adelfas,Entire home/apt,90,40.40545,-3.66833,2,11,143,Katiuska
14970,38592890,194930752,Chamartín,Castilla,Entire home/apt,76,40.47681,-3.68335,2,23,89,Laura & Sonia
14971,38593599,294492714,Moratalaz,Fontarrón,Entire home/apt,95,40.40039,-3.64194,10,0,365,Humberto
14972,38594370,263599072,Carabanchel,San Isidro,Entire home/apt,42,40.39375,-3.7255800000000003,3,19,0,Miguel
14973,38594753,290019704,Arganzuela,Palos de Moguer,Entire home/apt,106,40.4038,-3.6924,1,34,70,Urban Vida
14974,38595008,290019704,Arganzuela,Palos de Moguer,Entire home/apt,128,40.4038,-3.6924,1,10,70,Urban Vida
14975,38600417,294491683,Tetuán,Berruguete,Private room,30,40.45855,-3.7088699999999997,2,1,91,Manuel Policarpio
14976,38609990,294813473,Salamanca,Guindalera,Private room,35,40.43736,-3.67602,1,5,0,Eva
14977,38612126,31748791,Centro,Palacio,Private room,22,40.41639,-3.71231,90,0,0,Sonia
14978,38613162,88749265,Chamberí,Rios Rosas,Private room,16,40.44385,-3.7004900000000003,90,0,365,Tina
14979,38616557,31748791,Centro,Palacio,Private room,20,40.414640000000006,-3.71184,90,0,115,Sonia
14980,38618159,230032172,Carabanchel,Opañel,Entire home/apt,45,40.39082,-3.72234,1,4,365,Sergio
14981,38621262,30035937,Centro,Sol,Entire home/apt,162,40.41689,-3.70674,2,5,90,Miguel
14982,38623082,14809898,Chamberí,Gaztambide,Entire home/apt,85,40.43247,-3.7119400000000002,2,9,270,Maria José
14983,38630765,31774454,Retiro,Jerónimos,Entire home/apt,108,40.41018,-3.6921699999999995,1,0,365,Juan José
14984,38630997,110575413,Tetuán,Valdeacederas,Private room,25,40.466440000000006,-3.7021,1,2,0,Sofía
14985,38635948,91556524,Tetuán,Almenara,Entire home/apt,86,40.47416,-3.6878300000000004,2,2,53,David Ezequiel
14986,38636937,295113170,Hortaleza,Pinar del Rey,Private room,50,40.4729,-3.65299,1,19,90,Christophe
14987,38638682,270499244,Moncloa - Aravaca,Valdezarza,Entire home/apt,51,40.46526,-3.7136199999999997,2,6,345,Tomás
14988,38639142,198419027,Moncloa - Aravaca,Argüelles,Private room,45,40.421690000000005,-3.71665,2,12,0,Dimas
14989,38641042,295168052,Ciudad Lineal,Concepción,Entire home/apt,100,40.43909,-3.6461699999999997,2,9,297,Chema
14990,38642976,69334868,Centro,Universidad,Entire home/apt,99,40.4245,-3.7035699999999996,4,1,0,Alvaro
14991,38643563,23715618,Centro,Embajadores,Entire home/apt,70,40.41021,-3.7005800000000004,2,40,4,Elvira
14992,38644434,295207731,Chamartín,Hispanoamérica,Private room,25,40.4577,-3.6756900000000003,30,5,22,Antonio
14993,38650000,117697107,Retiro,Pacífico,Private room,18,40.407059999999994,-3.67438,6,1,0,Andy
14994,38650794,207338704,Centro,Sol,Private room,56,40.41645,-3.70767,1,11,365,Hector
14995,38654281,301528982,Centro,Palacio,Entire home/apt,52,40.409929999999996,-3.71286,1,25,0,Luis
14996,38654511,294229909,Centro,Palacio,Entire home/apt,114,40.41915,-3.70972,2,6,174,Canaan Xibanya 1
14997,38656826,295337718,Arganzuela,Palos de Moguer,Private room,25,40.403729999999996,-3.69395,1,4,0,Fabiola
14998,38659192,294229909,Centro,Palacio,Entire home/apt,180,40.419309999999996,-3.7082900000000003,2,2,179,Canaan Xibanya 1
14999,38659427,53118113,Centro,Embajadores,Entire home/apt,53,40.40683,-3.70725,2,17,119,José
15000,38660844,121980622,Centro,Universidad,Entire home/apt,43,40.42733,-3.7017300000000004,1,27,334,Lola
15001,38661553,223983451,San Blas - Canillejas,Arcos,Private room,21,40.42264,-3.6221400000000004,1,1,180,Ruben
15002,38662267,295355285,Centro,Sol,Entire home/apt,41,40.4158,-3.7043199999999996,1,57,174,Nayibe
15003,38662835,61040597,Latina,Puerta del Angel,Private room,23,40.41089,-3.7363699999999995,1,4,365,Johanna
15004,38663101,226653200,Centro,Embajadores,Entire home/apt,74,40.4132,-3.7065,2,0,89,Carmen
15005,38665489,65260585,Puente de Vallecas,Portazgo,Entire home/apt,60,40.39158,-3.6537,2,10,0,Silvia
15006,38666506,295414385,Retiro,Ibiza,Entire home/apt,90,40.41975,-3.67723,2,0,0,Haydee
15007,38673628,288284061,Villa de Vallecas,Casco Histórico de Vallecas,Private room,33,40.36775,-3.59524,2,0,365,Gregorio Jesus
15008,38673752,106591951,Salamanca,Goya,Entire home/apt,130,40.42208,-3.67769,2,3,364,Luxa Home
15009,38684090,295453672,Carabanchel,Vista Alegre,Entire home/apt,67,40.38799,-3.74126,10,0,365,Xavier
15010,38684906,77856249,Centro,Justicia,Entire home/apt,100,40.42241,-3.69759,1,2,0,Vittoria
15011,38685708,198964288,Centro,Universidad,Entire home/apt,62,40.42236,-3.7024,3,21,217,Roye
15012,38689801,294453872,Tetuán,Cuatro Caminos,Private room,65,40.45286,-3.7021900000000003,1,0,179,Hostal Falfes
15013,38690699,19787797,Centro,Sol,Entire home/apt,75,40.4152,-3.70705,21,3,173,Daniela
15014,38693909,113548013,Puente de Vallecas,San Diego,Entire home/apt,48,40.39031,-3.66618,2,9,0,Raúl
15015,38695941,240131219,Carabanchel,Puerta Bonita,Private room,26,40.37683,-3.7415300000000005,1,6,0,Juliana
15016,38696607,250507434,Chamberí,Vallehermoso,Entire home/apt,60,40.44234,-3.71329,15,1,0,Amura Home
15017,38697345,295847180,Centro,Palacio,Entire home/apt,40,40.41725,-3.70957,15,3,180,Leticia
15018,38697773,6815051,Centro,Embajadores,Entire home/apt,58,40.409040000000005,-3.69944,5,9,88,Adriana
15019,38699200,205806032,Ciudad Lineal,Pueblo Nuevo,Private room,53,40.43362,-3.63604,7,0,88,Osman
15020,38700210,295870596,Centro,Embajadores,Entire home/apt,118,40.40934,-3.7083,2,5,270,Borja
15021,38701885,152808547,Centro,Cortes,Private room,28,40.4124,-3.69558,2,7,35,Cindy
15022,38702266,295894160,Arganzuela,Imperial,Entire home/apt,31,40.405390000000004,-3.7215599999999998,2,34,177,Daniel
15023,38702707,295894160,Arganzuela,Imperial,Entire home/apt,40,40.40494,-3.72005,2,39,174,Daniel
15024,38711538,181588980,Centro,Sol,Private room,47,40.418890000000005,-3.70422,1,17,90,Arancha
15025,38715449,246235234,Fuencarral - El Pardo,Valverde,Private room,32,40.49386,-3.69349,3,26,181,Javier
15026,38717480,296046044,Latina,Puerta del Angel,Entire home/apt,62,40.40975,-3.7342,7,10,297,Ruben
15027,38719248,1855928,Barajas,Timón,Private room,48,40.47088,-3.59295,1,6,90,Raquel
15028,38721417,279325470,Centro,Justicia,Private room,71,40.42257,-3.69745,2,9,180,Esteban
15029,38723612,247661836,Ciudad Lineal,Ventas,Private room,22,40.42622,-3.65498,1,40,297,Gema
15030,38725567,226958922,Chamartín,Castilla,Entire home/apt,82,40.47786,-3.68404,1,0,81,Cristóbal Gutiérrez
15031,38727654,182062359,Centro,Universidad,Entire home/apt,26,40.42257,-3.7018800000000005,2,37,162,Jose Maciel
15032,38729621,266911989,Puente de Vallecas,San Diego,Shared room,21,40.3967,-3.6670300000000005,1,6,365,Magdalena Del Pilar
15033,38730025,6903368,Centro,Justicia,Private room,31,40.42003,-3.69815,1,1,365,Miguel
15034,38739742,202617079,Tetuán,Berruguete,Private room,42,40.46236,-3.7032599999999998,1,1,112,Babak
15035,38744799,8780654,Tetuán,Castillejos,Entire home/apt,72,40.45874,-3.69846,6,8,153,Marbelus Realty S.L
15036,38745148,4599639,Tetuán,Castillejos,Entire home/apt,101,40.458709999999996,-3.6947,3,2,365,Allô
15037,38746555,296089283,Hortaleza,Pinar del Rey,Entire home/apt,96,40.47102,-3.65501,3,14,88,Maria
15038,38746728,101405995,Puente de Vallecas,Palomeras Bajas,Entire home/apt,140,40.39386,-3.66125,1,2,365,Erk
15039,38747735,216203351,Centro,Justicia,Entire home/apt,94,40.4246,-3.69139,2,22,365,Fiteni
15040,38747736,36591599,Salamanca,Goya,Entire home/apt,150,40.42488,-3.6741099999999998,3,0,297,Gabriela
15041,38747771,219083179,Centro,Embajadores,Entire home/apt,60,40.40844,-3.69804,10,0,365,Paco
15042,38750326,69408701,Retiro,Pacífico,Private room,23,40.40521,-3.6747900000000002,2,15,6,Amagoia
15043,38750550,2960080,Centro,Sol,Private room,29,40.41645,-3.7071099999999997,2,28,90,Ivan & Pietro
15044,38750748,166469881,Salamanca,Recoletos,Private room,49,40.42342,-3.68495,2,6,364,Jose
15045,38752571,296347020,Centro,Embajadores,Entire home/apt,85,40.408409999999996,-3.6981,28,34,0,Gege
15046,38754212,45621438,Centro,Sol,Entire home/apt,80,40.41952,-3.70537,2,17,31,Miguel
15047,38756432,120066393,Salamanca,Lista,Entire home/apt,200,40.4329,-3.67401,2,0,237,Lola
15048,38764185,216203351,Chamberí,Almagro,Entire home/apt,90,40.426159999999996,-3.69234,2,18,357,Fiteni
15049,38766799,230178989,Centro,Cortes,Entire home/apt,83,40.41323,-3.6957699999999996,2,14,297,Fullmoon Singular
15050,38767939,96502620,Moncloa - Aravaca,Casa de Campo,Entire home/apt,8000,40.40358,-3.7607800000000005,2,1,14,Es Javier
15051,38768486,69606734,Centro,Sol,Private room,42,40.41523,-3.7054300000000002,2,12,0,Miguel
15052,38770644,296498971,Centro,Palacio,Entire home/apt,82,40.40925,-3.7128699999999997,1,15,58,Ruth
15053,38773365,280397814,Centro,Embajadores,Entire home/apt,32,40.410790000000006,-3.70721,2,11,0,Gil
15054,38777442,296558448,Centro,Sol,Entire home/apt,70,40.41465,-3.70666,3,31,0,Enrique
15055,38786004,89859378,Centro,Cortes,Entire home/apt,130,40.41854,-3.69919,2,0,0,Rafa
15056,38786132,23202103,Carabanchel,Comillas,Private room,20,40.39427,-3.70897,6,0,88,Elena
15057,38789242,296664539,Centro,Embajadores,Private room,25,40.411970000000004,-3.7018199999999997,10,11,67,Margarita
15058,38792504,63347666,Centro,Embajadores,Private room,24,40.41018,-3.70367,1,5,327,Isabel
15059,38794200,108345407,Puente de Vallecas,Palomeras Bajas,Entire home/apt,81,40.38821,-3.6542800000000004,1,0,365,Maria
15060,38799201,229451747,Usera,Almendrales,Entire home/apt,44,40.386509999999994,-3.70002,1,34,22,Leonel Ery
15061,38799907,296804547,Puente de Vallecas,Entrevías,Private room,29,40.38363,-3.67084,3,4,69,Ramon
15062,38799976,296805209,Centro,Embajadores,Entire home/apt,200,40.41037,-3.70059,2,3,0,Julian
15063,38801105,275853076,Fuencarral - El Pardo,Valverde,Private room,20,40.49196,-3.68517,1,0,365,Resty
15064,38801219,114980498,Tetuán,Valdeacederas,Private room,20,40.46882,-3.6988300000000005,1,43,173,Azim
15065,38810043,296892904,Centro,Palacio,Private room,264,40.4083,-3.71076,1,13,0,Bonnie
15066,38811200,51939140,Centro,Palacio,Entire home/apt,55,40.40878,-3.7119,5,10,0,Albino
15067,38811613,76491250,Centro,Embajadores,Entire home/apt,90,40.40974,-3.70053,2,7,0,Natalia
15068,38812581,296937586,Chamberí,Trafalgar,Entire home/apt,102,40.436690000000006,-3.7028,1,3,0,Eva
15069,38813113,296892904,Centro,Palacio,Private room,343,40.40757,-3.71124,1,5,11,Bonnie
15070,38813629,73078329,Hortaleza,Valdefuentes,Entire home/apt,96,40.48729,-3.6489999999999996,7,0,365,Miguel
15071,38813940,294229909,Centro,Palacio,Entire home/apt,159,40.42072,-3.7101,1,7,364,Canaan Xibanya 1
15072,38816632,2977336,Ciudad Lineal,Quintana,Private room,49,40.438179999999996,-3.63766,2,3,90,Andrés
15073,38817373,105795094,Centro,Universidad,Entire home/apt,50,40.42275,-3.7009,1,56,361,Orlando
15074,38817652,296078950,Salamanca,Lista,Private room,18,40.429190000000006,-3.6719699999999995,1,22,1,Ana Maria
15075,38819137,297045087,Chamberí,Trafalgar,Private room,70,40.43033,-3.6999400000000002,2,5,22,Angela
15076,38820946,297062529,Chamberí,Trafalgar,Private room,53,40.435520000000004,-3.7000800000000003,1,3,0,Maria
15077,38822283,220103569,Salamanca,Goya,Entire home/apt,53,40.424640000000004,-3.66868,2,7,238,MadreamsRent
15078,38831036,596469,Arganzuela,Palos de Moguer,Entire home/apt,85,40.40251,-3.6911400000000003,1,2,0,Gabriel Avalos
15079,38831455,280397814,Centro,Palacio,Entire home/apt,48,40.410470000000004,-3.7130099999999997,2,10,166,Gil
15080,38831564,2823523,Centro,Embajadores,Entire home/apt,79,40.4088,-3.7063,3,1,83,Noemi
15081,38832745,250507434,Tetuán,Cuatro Caminos,Entire home/apt,55,40.452909999999996,-3.69412,30,1,329,Amura Home
15082,38832902,31284363,Centro,Universidad,Entire home/apt,70,40.42321,-3.7047199999999996,1,6,179,Cristian
15083,38833942,296318127,Ciudad Lineal,Pueblo Nuevo,Entire home/apt,61,40.42818,-3.6424300000000005,3,15,100,Pablo
15084,38834285,293319453,Centro,Embajadores,Entire home/apt,134,40.40834,-3.7059599999999997,4,7,2,Re'Em
15085,38836201,264447008,Barajas,Casco Histórico de Barajas,Entire home/apt,50,40.47464,-3.57764,1,51,355,Juan
15086,38837193,78057859,Fuencarral - El Pardo,Valverde,Private room,17,40.48686,-3.68641,1,9,90,Dahiana
15087,38837355,273233418,Centro,Embajadores,Entire home/apt,99,40.4111,-3.6970300000000003,2,8,365,Globalther
15088,38837824,194965814,Retiro,Pacífico,Entire home/apt,15,40.40435,-3.68201,1,27,319,María Victoria
15089,38838161,188699341,Retiro,Adelfas,Entire home/apt,85,40.397290000000005,-3.6740199999999996,3,10,167,Katiuska
15090,38840531,20002502,Centro,Embajadores,Entire home/apt,182,40.41097,-3.6982199999999996,10,22,0,Elena
15091,38840595,265363314,Salamanca,Castellana,Entire home/apt,64,40.4328,-3.6815800000000003,1,24,74,Sleep
15092,38845862,23362335,Chamberí,Vallehermoso,Entire home/apt,400,40.44086,-3.7084699999999997,1,0,180,Lily
15093,38845914,100336740,Puente de Vallecas,Portazgo,Entire home/apt,147,40.38902,-3.64601,1,0,117,Victoria&Fer
15094,38849159,273610980,Carabanchel,Buenavista,Private room,14,40.36499,-3.7607800000000005,8,2,364,Chela
15095,38849265,296892904,Centro,Palacio,Private room,250,40.4077,-3.7111400000000003,1,10,11,Bonnie
15096,38849956,6451631,Centro,Embajadores,Entire home/apt,30,40.408879999999996,-3.70325,2,26,179,Alejandro
15097,38863299,291014102,Carabanchel,San Isidro,Entire home/apt,69,40.39333,-3.72632,1,4,0,Maria Jose
15098,38863726,63037289,Chamartín,Nueva España,Entire home/apt,55,40.46425,-3.68226,2,17,359,Marta
15099,38863989,61988003,Arganzuela,Imperial,Entire home/apt,35,40.41196,-3.7188,180,0,0,Teresita
15100,38864420,109470037,Salamanca,Guindalera,Entire home/apt,95,40.43835,-3.6742,2,7,0,Leticia
15101,38864956,157229941,Centro,Palacio,Entire home/apt,122,40.412420000000004,-3.71291,2,1,147,Sweet Inn
15102,38870171,106731689,Arganzuela,Acacias,Private room,110,40.39927,-3.7064,1,0,88,Ibo
15103,38876624,186970404,Centro,Embajadores,Entire home/apt,100,40.41003,-3.7093300000000005,2,0,0,Edouard TJ
15104,38877183,195681119,Centro,Sol,Entire home/apt,43,40.4156,-3.7054400000000003,2,8,89,Alejandra
15105,38878020,296892904,Centro,Palacio,Private room,69,40.40939,-3.71121,1,13,11,Bonnie
15106,38878982,297747531,Centro,Embajadores,Entire home/apt,96,40.41223,-3.70574,1,4,0,Roberto
15107,38886013,264770286,Barajas,Timón,Private room,30,40.47647,-3.58295,1,31,0,Roberto
15108,38886699,268001770,Chamartín,Castilla,Private room,150,40.46828,-3.68845,1,1,364,Yoselyn
15109,38887176,297816035,Moncloa - Aravaca,Ciudad Universitaria,Entire home/apt,100,40.44166,-3.7187300000000003,1,1,0,Gonzalo
15110,38888093,40877988,Centro,Sol,Entire home/apt,42,40.41646,-3.7046699999999997,2,39,63,Raul
15111,38888197,196395456,Centro,Embajadores,Entire home/apt,163,40.41305,-3.7069699999999997,1,2,359,Ana
15112,38888205,296659093,Centro,Cortes,Entire home/apt,259,40.41437,-3.7016699999999996,3,5,53,Haiyan
15113,38888250,107141654,Salamanca,Recoletos,Entire home/apt,298,40.42073,-3.6886,3,27,20,Leeways
15114,38889391,4190343,Centro,Cortes,Private room,33,40.416509999999995,-3.69847,90,0,0,Ramon
15115,38889396,5432336,Centro,Palacio,Entire home/apt,103,40.41884,-3.70948,1,12,180,Patricia
15116,38890385,28786243,Centro,Cortes,Entire home/apt,62,40.411770000000004,-3.6949400000000003,2,5,127,Emilio
15117,38893431,19193230,Centro,Embajadores,Shared room,23,40.409440000000004,-3.70055,1,14,0,Camila & Jaime
15118,38895596,291729766,Centro,Universidad,Entire home/apt,65,40.42543,-3.70741,1,4,0,Miguel
15119,38896348,297889619,Hortaleza,Pinar del Rey,Private room,45,40.472590000000004,-3.65312,1,2,179,Victoria Alejandrina
15120,38896675,265962892,Centro,Sol,Private room,45,40.41664,-3.70146,1,0,0,Iñigo
15121,38896960,222608399,Tetuán,Castillejos,Private room,70,40.4582,-3.69156,1,1,0,Sofia
15122,38897369,63037289,Chamartín,Nueva España,Entire home/apt,55,40.46281,-3.6817599999999997,2,23,0,Marta
15123,38897804,63037289,Chamartín,Nueva España,Entire home/apt,50,40.46379,-3.6820199999999996,2,14,358,Marta
15124,38898105,63037289,Chamartín,Nueva España,Entire home/apt,55,40.462309999999995,-3.6829300000000003,2,10,365,Marta
15125,38899399,36771320,Fuencarral - El Pardo,Pilar,Private room,25,40.475559999999994,-3.7041199999999996,2,2,117,Ana
15126,38899927,296892904,Centro,Embajadores,Private room,65,40.407920000000004,-3.7096,1,10,11,Bonnie
15127,38900540,233747654,Carabanchel,San Isidro,Private room,50,40.39665,-3.71852,30,16,179,David
15128,38901439,3494012,Tetuán,Cuatro Caminos,Entire home/apt,45,40.453109999999995,-3.70205,2,5,357,Farah Maria
15129,38901967,45935972,Centro,Justicia,Shared room,21,40.42083,-3.6999199999999997,1,3,180,Manuel
15130,38904243,297950795,Chamberí,Rios Rosas,Entire home/apt,58,40.43978,-3.69844,7,2,288,Giovana
15131,38905230,286856880,Hortaleza,Pinar del Rey,Private room,18,40.47379,-3.6367300000000005,2,5,90,Francisco
15132,38915073,139203467,Salamanca,Recoletos,Entire home/apt,230,40.42785,-3.6831,2,6,0,Selton Homes
15133,38918434,104038540,Latina,Aluche,Entire home/apt,70,40.39391,-3.7551300000000003,1,3,0,Diego
15134,38921204,3073210,Centro,Universidad,Entire home/apt,75,40.4249,-3.7034199999999995,3,13,143,Karyn
15135,38921350,79020953,Centro,Embajadores,Entire home/apt,72,40.41407,-3.7041699999999995,1,15,359,Isa & Amanda
15136,38922858,280397814,Centro,Embajadores,Entire home/apt,42,40.41105,-3.6999699999999995,2,12,82,Gil
15137,38927031,11233926,Chamberí,Rios Rosas,Entire home/apt,135,40.443329999999996,-3.6960699999999997,2,13,297,Gabriel
15138,38927628,296991249,Arganzuela,Palos de Moguer,Private room,35,40.4042,-3.6932400000000003,3,14,0,Lui
15139,38929059,296664539,Centro,Embajadores,Private room,26,40.41149,-3.70071,10,14,91,Margarita
15140,38929912,123391058,Salamanca,Guindalera,Entire home/apt,40,40.4318,-3.6686199999999998,2,6,179,Juan Manuel
15141,38930283,34538971,Chamartín,Castilla,Private room,37,40.47248,-3.67401,1,9,0,Elena
15142,38940528,68785784,Carabanchel,Comillas,Private room,30,40.39437,-3.71316,2,6,0,All
15143,38940976,133895019,Moncloa - Aravaca,Argüelles,Private room,40,40.42584,-3.71369,2,22,365,Roxana
15144,38941477,12478550,Centro,Justicia,Private room,43,40.42245,-3.6991199999999997,2,7,179,Adrián
15145,38944212,24663738,Centro,Justicia,Private room,48,40.420840000000005,-3.6991099999999997,3,1,363,Angelita D
15146,38944994,96025379,Arganzuela,Delicias,Entire home/apt,43,40.39284,-3.6947099999999997,4,16,98,Carlos
15147,38947834,298303793,Centro,Palacio,Entire home/apt,120,40.41153,-3.71196,2,8,0,Antonio
